0.69636, 0.69636, 0.12279, 0.12279, 0.00000
0.70285, 0.64737, 0.07751, 0.28445, 3.16400
0.69056, 0.70690, 0.15208, -0.01728, 6.48900
0.70634, 0.70634, 0.03285, 0.03285, 10.20400
0.66458, 0.70703, 0.24152, 0.01036, 13.03500
0.70506, 0.70506, 0.05370, 0.05370, 15.56400
0.67139, 0.70384, 0.22188, 0.06794, 17.31900
0.67876, 0.70700, 0.19819, -0.01206, 20.10500
0.68459, 0.70693, 0.17701, 0.01584, 22.45200
0.70610, 0.70610, 0.03775, 0.03775, 24.84800
0.67252, 0.70691, 0.21844, 0.01668, 27.82600
0.70700, 0.69412, 0.01234, 0.13492, 2.26800
0.65790, 0.70686, 0.25916, 0.01851, 5.68100
0.70643, 0.69035, 0.03084, 0.15305, 9.01000
0.64086, 0.70442, 0.29884, 0.06163, 12.42100
0.69741, 0.66655, 0.11671, 0.23604, 15.94500
0.64086, 0.70442, 0.29884, 0.06163, 19.42100
0.70323, 0.67971, 0.07391, 0.19491, 22.85300
0.65562, 0.70668, 0.26489, 0.02468, 26.82000
0.70493, 0.68458, 0.05548, 0.17705, 0.00200
0.64597, 0.70538, 0.28761, 0.04933, 3.61700
0.70106, 0.69035, 0.09230, 0.15305, 7.09500
0.64846, 0.70579, 0.28196, 0.04317, 9.47300
0.70106, 0.69035, 0.09230, 0.15305, 12.91300
0.67971, 0.70538, 0.19491, -0.04933, 15.59000
0.70106, 0.69035, 0.09230, 0.15305, 18.98400
0.64846, 0.70579, 0.28196, 0.04317, 21.42000
0.70106, 0.69035, 0.09230, 0.15305, 24.89200
0.64846, 0.70579, 0.28196, 0.04317, 27.65600
0.70106, 0.69035, 0.09230, 0.15305, 2.70200
0.64597, 0.70538, 0.28761, 0.04933, 5.49700
0.70106, 0.69035, 0.09230, 0.15305, 8.95600
0.64597, 0.70538, 0.28761, 0.04933, 11.66800
0.70106, 0.69035, 0.09230, 0.15305, 15.11600
0.67971, 0.70538, 0.19491, -0.04933, 17.80600
0.70106, 0.69035, 0.09230, 0.15305, 21.23900
0.64597, 0.70538, 0.28761, 0.04933, 23.70500
0.70106, 0.69035, 0.09230, 0.15305, 27.22800
