-0.01201, -0.00644, 0.01366, -0.01066, 0.01083, -0.00078, 0.01336
-0.00979, 0.00136, 0.00307, -0.01174, 0.00578, -0.00168, 0.00622
-0.00504, 0.00649, 0.01667, -0.00086, 0.00304, -0.00210, -0.01326
0.01194, 0.00828, -0.00229, -0.01728, 0.00847, -0.00510, -0.01413
-0.00332, 0.01003, 0.01835, -0.01522, 0.00831, -0.01556, -0.00267
0.00555, 0.00219, 0.01262, -0.03015, 0.00847, -0.00578, -0.00648
0.00634, -0.00013, 0.00423, 0.00204, 0.00452, -0.00527, 0.00128
0.01359, -0.00147, 0.01491, 0.00699, 0.01732, -0.00852, 0.00671
-0.00127, 0.00575, 0.00330, 0.01304, 0.01040, -0.00958, -0.00853
-0.00061, -0.00173, 0.00179, 0.00880, 0.01912, -0.01294, -0.01101
-0.01393, -0.00326, 0.01438, 0.00743, 0.00877, -0.00864, 0.00902
-0.01542, -0.01027, 0.00311, 0.00976, 0.00892, -0.01810, 0.00377
0.00559, -0.01028, 0.00288, 0.00148, -0.00463, -0.01630, -0.00351
0.00093, -0.00247, -0.00329, 0.00207, 0.01166, -0.01372, 0.00026
-0.00606, -0.01974, 0.01565, -0.01340, 0.01325, -0.01791, 0.02575
0.01099, -0.02808, 0.00186, -0.00181, 0.01323, -0.01933, 0.02829
-0.00171, -0.00130, -0.00748, -0.00361, 0.00567, -0.01946, -0.01834
0.00109, -0.01509, -0.00749, -0.01157, 0.00992, -0.01409, -0.00216
-0.00048, -0.02526, -0.00408, 0.01098, 0.00461, -0.00515, 0.01367
-0.00022, -0.00742, -0.00323, -0.00583, 0.00907, -0.01089, 0.02933
-0.01019, -0.00184, 0.00469, 0.00390, 0.00558, -0.01683, 0.00724
-0.00509, -0.00611, 0.00689, -0.00388, 0.00331, 0.00151, 0.03025
-0.02240, -0.00796, -0.00514, 0.00656, 0.00863, -0.00664, 0.01694
-0.00713, -0.00519, -0.00893, 0.00133, -0.00536, -0.00498, 0.00909
-0.01915, -0.01441, 0.00033, 0.00753, 0.00476, 0.00591, -0.00576
-0.01504, -0.01487, 0.01057, -0.01282, -0.00087, -0.00534, 0.00611
-0.01443, -0.01553, -0.00746, -0.02162, 0.00564, -0.01149, -0.00338
-0.00980, -0.00371, -0.00167, -0.01556, 0.01681, -0.00440, -0.00332
-0.02475, -0.00584, -0.01233, -0.02336, 0.00536, -0.00919, 0.01554
-0.00906, -0.01700, -0.00094, -0.00446, -0.00021, 0.00473, 0.02456
-0.02079, -0.00635, 0.00600, -0.03041, 0.01343, -0.00779, 0.01184
-0.00028, -0.01346, -0.00633, -0.01519, -0.00457, -0.00245, 0.00623
-0.00578, -0.01748, 0.00035, -0.01384, -0.00448, -0.00246, -0.00015
-0.00854, -0.00519, -0.00819, -0.01356, 0.00149, -0.00955, 0.02322
0.00152, -0.01884, 0.00349, -0.01160, -0.00410, -0.00189, 0.00781
