0.70389, 0.69730, 0.09515, 0.09627, 0.00000
0.70961, 0.70295, 0.03371, 0.03425, 3.09600
0.70533, 0.69514, 0.11067, 0.08386, 4.49600
0.68278, 0.67464, 0.20047, 0.19619, 6.02400
0.71010, 0.70342, 0.02169, 0.02212, 8.01800
0.69081, 0.65405, 0.26126, 0.16352, 10.50700
0.68281, 0.70200, 0.03868, 0.19867, 13.92300
0.68407, 0.70275, 0.01881, 0.19450, 17.24100
0.69030, 0.70278, 0.02135, 0.17067, 18.34000
0.69057, 0.69334, 0.11930, 0.16779, 18.34200
0.70067, 0.66801, 0.22335, 0.11373, 20.17400
0.69665, 0.66444, 0.23355, 0.13658, 23.63200
0.68340, 0.70228, 0.03291, 0.19670, 24.34600
