0.00991, 0.99995, -0.00032, 0.00000, 0.99990, -0.00990, 0.00975, 0.00000, 0.00974, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20016, 1.00000
0.00990, 0.99995, -0.00032, 0.00000, 0.99990, -0.00989, 0.00974, 0.00000, 0.00974, -0.00042, -0.99995, 0.00000, 0.52174, -0.00005, 0.20015, 1.00000
0.00990, 0.99995, -0.00033, 0.00000, 0.99990, -0.00990, 0.00975, 0.00000, 0.00975, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20016, 1.00000
0.00990, 0.99995, -0.00032, 0.00000, 0.99990, -0.00990, 0.00975, 0.00000, 0.00975, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20016, 1.00000
0.00990, 0.99995, -0.00032, 0.00000, 0.99990, -0.00990, 0.00975, 0.00000, 0.00975, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20016, 1.00000
0.00990, 0.99995, -0.00032, 0.00000, 0.99990, -0.00990, 0.00974, 0.00000, 0.00974, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00033, 0.00000, 0.99990, -0.00989, 0.00974, 0.00000, 0.00974, -0.00042, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00033, 0.00000, 0.99990, -0.00990, 0.00974, 0.00000, 0.00973, -0.00043, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00033, 0.00000, 0.99990, -0.00989, 0.00974, 0.00000, 0.00974, -0.00043, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00034, 0.00000, 0.99990, -0.00990, 0.00974, 0.00000, 0.00974, -0.00043, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00034, 0.00000, 0.99990, -0.00990, 0.00974, 0.00000, 0.00973, -0.00044, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00989, 0.99995, -0.00034, 0.00000, 0.99990, -0.00989, 0.00973, 0.00000, 0.00973, -0.00044, -0.99995, 0.00000, 0.52174, -0.00006, 0.20015, 1.00000
0.00990, 0.99995, -0.00035, 0.00000, 0.99990, -0.00989, 0.00973, 0.00000, 0.00972, -0.00045, -0.99995, 0.00000, 0.52173, -0.00006, 0.20014, 1.00000
0.00990, 0.99995, -0.00035, 0.00000, 0.99990, -0.00989, 0.00972, 0.00000, 0.00972, -0.00045, -0.99995, 0.00000, 0.52173, -0.00007, 0.20014, 1.00000
0.00990, 0.99995, -0.00035, 0.00000, 0.99990, -0.00990, 0.00972, 0.00000, 0.00972, -0.00045, -0.99995, 0.00000, 0.52173, -0.00007, 0.20014, 1.00000
0.00990, 0.99995, -0.00036, 0.00000, 0.99990, -0.00989, 0.00971, 0.00000, 0.00971, -0.00045, -0.99995, 0.00000, 0.52172, -0.00007, 0.20014, 1.00000
0.00989, 0.99995, -0.00036, 0.00000, 0.99990, -0.00988, 0.00971, 0.00000, 0.00970, -0.00046, -0.99995, 0.00000, 0.52172, -0.00007, 0.20014, 1.00000
0.00989, 0.99995, -0.00036, 0.00000, 0.99990, -0.00989, 0.00970, 0.00000, 0.00970, -0.00046, -0.99995, 0.00000, 0.52172, -0.00007, 0.20013, 1.00000
0.00989, 0.99995, -0.00036, 0.00000, 0.99990, -0.00988, 0.00969, 0.00000, 0.00969, -0.00046, -0.99995, 0.00000, 0.52172, -0.00007, 0.20013, 1.00000
0.00988, 0.99995, -0.00037, 0.00000, 0.99990, -0.00988, 0.00968, 0.00000, 0.00968, -0.00047, -0.99995, 0.00000, 0.52171, -0.00007, 0.20012, 1.00000
0.00988, 0.99995, -0.00037, 0.00000, 0.99990, -0.00987, 0.00969, 0.00000, 0.00968, -0.00047, -0.99995, 0.00000, 0.52171, -0.00007, 0.20013, 1.00000
0.00987, 0.99995, -0.00038, 0.00000, 0.99990, -0.00987, 0.00968, 0.00000, 0.00968, -0.00048, -0.99995, 0.00000, 0.52171, -0.00007, 0.20012, 1.00000
