0.0026, 0.0019, -0.0385, -0.0004, 0.0002, 0.0006
-0.0174, -0.0024, -0.0325, -0.0001, 0.0001, -0.0002
-0.0169, -0.0115, 0.0199, -0.0003, 0.0001, 0.0009
-0.0138, -0.0399, 0.0004, -0.0008, -0.0004, 0.0008
-0.0332, 0.0239, 0.0067, -0.0000, -0.0006, 0.0002
-0.0787, -0.0178, -0.0130, -0.0000, 0.0003, 0.0011
-0.0496, 0.0472, -0.0196, 0.0007, 0.0007, 0.0001
-0.0712, 0.1150, 0.0131, 0.0012, 0.0001, 0.0007
0.0614, 0.0050, 0.0256, 0.0002, -0.0011, 0.0000
-0.0712, 0.0497, 0.0134, 0.0004, 0.0005, 0.0004
-0.0494, -0.0366, 0.0136, -0.0007, 0.0004, 0.0007
0.0292, 0.0342, -0.0132, 0.0003, -0.0012, 0.0002
-0.0050, -0.0165, 0.0062, -0.0000, -0.0007, 0.0005
-0.0205, -0.0016, 0.0130, 0.0001, -0.0004, 0.0012
-0.0538, 0.0001, 0.0197, 0.0000, 0.0008, -0.0003
-0.0335, 0.0190, 0.0130, 0.0003, -0.0003, 0.0006
-0.0399, 0.0405, -0.0131, 0.0006, -0.0003, 0.0010
-0.0359, 0.0574, 0.0325, 0.0006, -0.0002, 0.0005
0.0533, -0.0385, -0.0064, -0.0007, -0.0017, 0.0014
0.0142, -0.0053, 0.0066, -0.0001, -0.0005, 0.0008
-0.0058, -0.0323, -0.0002, -0.0001, -0.0003, 0.0006
-0.0524, 0.0025, -0.0133, 0.0002, -0.0004, 0.0003
-0.0105, 0.0115, -0.0062, -0.0000, 0.0001, 0.0009
-0.0098, 0.0339, -0.0129, 0.0003, -0.0003, 0.0006
-0.0640, 0.0280, 0.0199, 0.0001, 0.0006, 0.0003
0.0096, 0.0099, 0.0127, 0.0004, -0.0003, 0.0005
-0.0397, 0.0677, -0.0068, 0.0010, -0.0001, 0.0003
-0.0357, -0.0290, 0.0132, -0.0004, -0.0001, 0.0009
0.0041, 0.0478, 0.0059, 0.0008, -0.0014, 0.0011
-0.0137, -0.0260, -0.0131, -0.0003, -0.0010, 0.0006
-0.0071, 0.0109, -0.0065, -0.0000, -0.0007, 0.0005
0.0310, 0.0318, -0.0454, 0.0002, -0.0006, 0.0009
-0.0061, 0.1175, -0.0195, 0.0012, 0.0001, -0.0004
-0.0532, -0.0339, 0.0071, -0.0006, 0.0006, 0.0009
-0.0577, -0.0424, 0.0073, -0.0009, 0.0007, 0.0009
-0.0199, 0.0406, 0.0003, -0.0000, -0.0003, -0.0005
-0.0310, 0.0986, -0.0326, 0.0011, -0.0004, 0.0013
0.0041, -0.0015, 0.0322, 0.0001, -0.0014, 0.0004
-0.0127, 0.0597, -0.0133, 0.0007, -0.0011, 0.0008
0.0021, 0.0271, 0.0126, 0.0006, -0.0010, 0.0007
-0.0009, 0.0427, -0.0062, 0.0001, -0.0004, 0.0001
-0.0283, 0.0356, 0.0194, 0.0008, 0.0008, 0.0006
-0.0247, 0.0907, -0.0190, 0.0007, 0.0011, -0.0002
-0.0526, 0.0668, -0.0265, 0.0014, 0.0008, 0.0006
-0.0590, 0.0369, 0.0001, 0.0004, 0.0004, 0.0002
-0.0096, -0.0203, 0.0324, -0.0001, -0.0005, 0.0008
-0.0199, 0.0218, -0.0133, 0.0004, -0.0008, 0.0006
0.0342, -0.0099, -0.0385, -0.0007, -0.0010, 0.0014
-0.0573, -0.0224, -0.0194, -0.0002, 0.0001, 0.0007
0.0108, 0.0153, -0.0003, 0.0002, -0.0014, 0.0007
-0.0145, 0.0153, 0.0001, 0.0002, -0.0003, 0.0013
0.0154, 0.0025, -0.0189, -0.0004, 0.0003, 0.0005
-0.0439, -0.0186, -0.0191, -0.0002, 0.0015, 0.0005
-0.0702, -0.0095, 0.0133, -0.0002, 0.0002, 0.0006
-0.0461, 0.0295, 0.0385, 0.0007, -0.0010, 0.0012
-0.0196, 0.0361, 0.0196, -0.0001, -0.0015, 0.0001
-0.0280, 0.0279, 0.0060, 0.0006, -0.0011, 0.0011
0.0019, 0.0160, -0.0326, 0.0001, -0.0004, 0.0002
0.0476, 0.0306, -0.0389, 0.0001, -0.0006, 0.0003
0.0151, 0.0462, 0.0134, 0.0001, 0.0002, -0.0008
-0.0344, -0.0222, 0.0073, -0.0007, 0.0007, 0.0009
-0.0166, 0.0977, 0.0000, 0.0010, 0.0002, -0.0004
0.0102, -0.0171, -0.0130, -0.0004, -0.0016, 0.0012
-0.0267, 0.0533, -0.0002, 0.0005, -0.0012, 0.0006
-0.0191, -0.0096, -0.0071, 0.0002, -0.0008, -0.0002
-0.0089, 0.0344, -0.0196, 0.0003, -0.0009, 0.0011
-0.0304, 0.0692, 0.0132, 0.0005, -0.0002, 0.0004
-0.1037, -0.0169, 0.0132, -0.0001, 0.0012, -0.0004
-0.0639, 0.0234, 0.0067, 0.0004, 0.0009, 0.0006
-0.0233, 0.0536, -0.0063, 0.0004, 0.0005, -0.0004
-0.0576, -0.0120, 0.0325, -0.0002, -0.0009, 0.0007
-0.0182, -0.0197, -0.0460, -0.0001, -0.0014, 0.0002
-0.0268, 0.0755, 0.0124, 0.0013, -0.0006, 0.0002
-0.0350, -0.0120, -0.0646, -0.0005, 0.0007, -0.0004
0.0095, -0.0183, 0.0259, -0.0000, -0.0006, 0.0014
-0.0313, -0.0206, 0.0003, -0.0006, -0.0007, 0.0003
-0.0668, -0.0135, 0.0589, -0.0003, 0.0001, 0.0006
-0.0262, 0.0538, -0.0071, 0.0010, -0.0008, 0.0012
-0.0246, 0.0397, -0.0011, 0.0011, -0.0019, 0.0004
0.0251, -0.0473, 0.0514, -0.0004, -0.0034, 0.0018
0.0662, 0.0185, 0.0191, 0.0002, -0.0017, -0.0003
-0.0320, -0.0156, -0.0052, -0.0007, 0.0031, -0.0009
-0.1115, 0.0692, -0.0831, 0.0003, 0.0043, 0.0003
-0.0786, -0.0115, 0.0062, 0.0003, -0.0003, 0.0014
-0.0247, 0.0358, 0.0182, 0.0010, -0.0031, 0.0008
0.0622, 0.0876, 0.0251, 0.0012, -0.0025, 0.0003
0.0345, 0.0336, -0.0582, 0.0001, 0.0005, -0.0000
-0.0723, -0.0345, -0.0257, -0.0003, 0.0016, 0.0000
-0.0237, 0.0634, -0.0783, 0.0009, -0.0006, 0.0013
-0.0065, 0.0442, -0.0133, 0.0006, -0.0004, -0.0002
0.0134, -0.0208, 0.0140, -0.0008, 0.0013, 0.0003
-0.0674, 0.0195, -0.0050, -0.0004, 0.0032, 0.0002
-0.1144, 0.0323, 0.0003, 0.0008, 0.0017, 0.0018
-0.0497, 0.0212, -0.0466, 0.0010, -0.0017, 0.0015
-0.0432, 0.0381, -0.0466, 0.0011, -0.0023, 0.0021
-0.0288, -0.0110, -0.0399, 0.0004, -0.0022, 0.0018
-0.0396, 0.0740, 0.0124, 0.0012, -0.0007, 0.0006
0.0022, 0.0133, 0.0388, 0.0006, -0.0000, 0.0015
0.0611, 0.0474, -0.0326, 0.0006, 0.0001, 0.0001
-0.0125, 0.0404, -0.0118, -0.0001, 0.0020, 0.0007
-0.0587, 0.0131, -0.0254, -0.0000, 0.0014, 0.0008
-0.0129, 0.0117, 0.0384, 0.0006, -0.0014, 0.0007
-0.0452, 0.0185, 0.0191, 0.0004, -0.0016, 0.0018
