-0.0003, -20.0002, 0.0004
-0.0003, -20.0002, 0.0000
-0.0001, -20.0003, 0.0001
0.0004, -20.0004, -0.0002
0.0002, -20.0003, -0.0003
-0.0005, -20.0004, -0.0002
-0.0007, -20.0004, 0.0001
-0.0011, -20.0002, 0.0001
-0.0010, -20.0002, 0.0005
-0.0011, -19.9999, 0.0006
-0.0005, -19.9995, 0.0007
-0.0005, -19.9995, 0.0006
-0.0010, -19.9995, 0.0007
-0.0014, -19.9995, 0.0007
-0.0018, -19.9994, 0.0013
-0.0019, -19.9993, 0.0012
-0.0019, -19.9991, 0.0014
-0.0018, -19.9990, 0.0017
-0.0024, -19.9989, 0.0019
-0.0023, -19.9988, 0.0014
-0.0031, -19.9986, 0.0020
-0.0029, -19.9985, 0.0022
-0.0033, -19.9983, 0.0029
-0.0035, -19.9983, 0.0029
-0.0033, -19.9983, 0.0030
-0.0040, -19.9981, 0.0031
-0.0036, -19.9980, 0.0032
-0.0044, -19.9979, 0.0033
-0.0048, -19.9980, 0.0039
-0.0048, -19.9978, 0.0040
-0.0047, -19.9977, 0.0040
-0.0053, -19.9977, 0.0041
-0.0055, -19.9974, 0.0046
-0.0058, -19.9972, 0.0049
-0.0058, -19.9973, 0.0055
-0.0058, -19.9970, 0.0056
-0.0060, -19.9967, 0.0063
-0.0061, -19.9967, 0.0065
-0.0066, -19.9966, 0.0067
-0.0062, -19.9964, 0.0072
-0.0068, -19.9962, 0.0075
-0.0063, -19.9959, 0.0078
-0.0065, -19.9957, 0.0082
-0.0068, -19.9955, 0.0088
-0.0069, -19.9953, 0.0091
-0.0070, -19.9951, 0.0094
-0.0073, -19.9949, 0.0095
-0.0075, -19.9947, 0.0101
-0.0077, -19.9943, 0.0108
-0.0073, -19.9939, 0.0110
-0.0079, -19.9934, 0.0114
-0.0080, -19.9933, 0.0121
-0.0079, -19.9930, 0.0123
-0.0078, -19.9925, 0.0131
-0.0082, -19.9921, 0.0134
-0.0084, -19.9916, 0.0140
-0.0089, -19.9912, 0.0146
-0.0086, -19.9906, 0.0150
-0.0088, -19.9902, 0.0154
-0.0094, -19.9896, 0.0166
-0.0091, -19.9891, 0.0168
-0.0089, -19.9883, 0.0174
-0.0096, -19.9878, 0.0186
-0.0099, -19.9872, 0.0186
-0.0094, -19.9866, 0.0198
-0.0098, -19.9861, 0.0203
-0.0101, -19.9856, 0.0205
-0.0103, -19.9851, 0.0217
-0.0104, -19.9846, 0.0222
-0.0100, -19.9840, 0.0229
-0.0102, -19.9837, 0.0237
-0.0103, -19.9834, 0.0241
-0.0101, -19.9833, 0.0244
-0.0105, -19.9830, 0.0251
-0.0104, -19.9828, 0.0253
-0.0106, -19.9825, 0.0260
-0.0102, -19.9824, 0.0268
-0.0106, -19.9823, 0.0266
-0.0105, -19.9821, 0.0280
-0.0103, -19.9819, 0.0282
-0.0100, -19.9817, 0.0283
-0.0104, -19.9816, 0.0287
-0.0105, -19.9814, 0.0296
-0.0105, -19.9814, 0.0300
-0.0104, -19.9812, 0.0304
-0.0104, -19.9810, 0.0313
-0.0106, -19.9809, 0.0315
-0.0103, -19.9807, 0.0322
-0.0106, -19.9807, 0.0325
-0.0105, -19.9805, 0.0329
-0.0105, -19.9805, 0.0334
-0.0101, -19.9802, 0.0340
-0.0105, -19.9803, 0.0349
-0.0102, -19.9800, 0.0353
-0.0102, -19.9799, 0.0357
-0.0104, -19.9799, 0.0360
-0.0100, -19.9797, 0.0366
-0.0104, -19.9797, 0.0372
-0.0104, -19.9794, 0.0378
-0.0103, -19.9793, 0.0381
-0.0102, -19.9793, 0.0386
-0.0100, -19.9791, 0.0395
-0.0101, -19.9791, 0.0394
-0.0102, -19.9789, 0.0403
-0.0102, -19.9790, 0.0404
-0.0104, -19.9789, 0.0410
-0.0103, -19.9789, 0.0418
-0.0104, -19.9789, 0.0423
-0.0105, -19.9789, 0.0431
-0.0109, -19.9788, 0.0437
-0.0104, -19.9787, 0.0436
-0.0102, -19.9786, 0.0440
-0.0107, -19.9787, 0.0442
-0.0108, -19.9786, 0.0450
-0.0109, -19.9788, 0.0456
-0.0112, -19.9787, 0.0460
-0.0111, -19.9785, 0.0468
-0.0112, -19.9785, 0.0472
-0.0109, -19.9785, 0.0473
-0.0111, -19.9783, 0.0475
-0.0110, -19.9782, 0.0480
-0.0112, -19.9780, 0.0486
-0.0117, -19.9782, 0.0496
-0.0114, -19.9783, 0.0497
-0.0113, -19.9781, 0.0502
-0.0119, -19.9781, 0.0508
-0.0118, -19.9782, 0.0508
-0.0119, -19.9780, 0.0513
-0.0121, -19.9779, 0.0518
-0.0119, -19.9780, 0.0521
-0.0124, -19.9780, 0.0531
-0.0121, -19.9778, 0.0534
-0.0125, -19.9778, 0.0536
-0.0116, -19.9776, 0.0538
-0.0122, -19.9776, 0.0541
-0.0122, -19.9777, 0.0546
-0.0125, -19.9778, 0.0553
-0.0123, -19.9777, 0.0551
-0.0122, -19.9777, 0.0562
-0.0123, -19.9775, 0.0564
-0.0125, -19.9774, 0.0568
-0.0122, -19.9776, 0.0571
-0.0126, -19.9775, 0.0572
-0.0124, -19.9775, 0.0573
-0.0124, -19.9774, 0.0581
-0.0129, -19.9775, 0.0581
-0.0128, -19.9775, 0.0590
-0.0126, -19.9775, 0.0589
-0.0124, -19.9775, 0.0595
-0.0129, -19.9774, 0.0596
-0.0124, -19.9773, 0.0594
-0.0124, -19.9774, 0.0599
-0.0127, -19.9773, 0.0605
-0.0121, -19.9771, 0.0610
-0.0125, -19.9772, 0.0614
-0.0125, -19.9772, 0.0614
-0.0123, -19.9771, 0.0615
-0.0122, -19.9771, 0.0619
-0.0129, -19.9772, 0.0623
-0.0125, -19.9773, 0.0623
-0.0124, -19.9772, 0.0630
-0.0125, -19.9770, 0.0633
-0.0123, -19.9772, 0.0636
-0.0121, -19.9769, 0.0633
-0.0118, -19.9768, 0.0635
-0.0121, -19.9768, 0.0636
-0.0124, -19.9768, 0.0640
-0.0123, -19.9769, 0.0638
-0.0123, -19.9769, 0.0644
-0.0119, -19.9765, 0.0647
-0.0121, -19.9767, 0.0647
-0.0117, -19.9767, 0.0651
-0.0121, -19.9769, 0.0651
-0.0121, -19.9769, 0.0653
-0.0121, -19.9767, 0.0651
-0.0116, -19.9768, 0.0655
-0.0120, -19.9766, 0.0659
-0.0118, -19.9767, 0.0657
-0.0120, -19.9766, 0.0662
-0.0120, -19.9765, 0.0667
-0.0119, -19.9765, 0.0660
-0.0116, -19.9764, 0.0666
-0.0118, -19.9766, 0.0667
-0.0117, -19.9765, 0.0667
-0.0116, -19.9767, 0.0665
-0.0115, -19.9766, 0.0667
-0.0117, -19.9766, 0.0667
-0.0113, -19.9765, 0.0674
-0.0115, -19.9766, 0.0669
-0.0116, -19.9765, 0.0672
-0.0114, -19.9763, 0.0670
-0.0118, -19.9764, 0.0674
-0.0114, -19.9765, 0.0677
-0.0116, -19.9763, 0.0681
-0.0117, -19.9763, 0.0675
-0.0116, -19.9762, 0.0677
-0.0116, -19.9764, 0.0675
-0.0115, -19.9764, 0.0675
-0.0115, -19.9763, 0.0679
-0.0116, -19.9764, 0.0679
-0.0115, -19.9764, 0.0676
-0.0115, -19.9763, 0.0681
-0.0118, -19.9763, 0.0676
-0.0117, -19.9762, 0.0678
-0.0119, -19.9763, 0.0679
-0.0117, -19.9765, 0.0676
-0.0118, -19.9763, 0.0681
-0.0118, -19.9763, 0.0679
-0.0119, -19.9765, 0.0674
-0.0121, -19.9765, 0.0679
-0.0120, -19.9762, 0.0675
-0.0119, -19.9762, 0.0677
-0.0122, -19.9763, 0.0681
-0.0122, -19.9765, 0.0677
-0.0120, -19.9765, 0.0676
-0.0124, -19.9765, 0.0678
-0.0122, -19.9764, 0.0678
-0.0123, -19.9763, 0.0673
-0.0123, -19.9763, 0.0679
-0.0123, -19.9763, 0.0678
-0.0126, -19.9765, 0.0677
-0.0124, -19.9763, 0.0675
-0.0124, -19.9764, 0.0676
-0.0128, -19.9764, 0.0678
-0.0130, -19.9764, 0.0679
-0.0125, -19.9764, 0.0676
-0.0123, -19.9764, 0.0672
-0.0123, -19.9761, 0.0674
-0.0125, -19.9763, 0.0673
-0.0128, -19.9765, 0.0675
-0.0129, -19.9764, 0.0670
-0.0125, -19.9764, 0.0676
-0.0128, -19.9765, 0.0676
-0.0124, -19.9763, 0.0671
-0.0123, -19.9764, 0.0674
-0.0126, -19.9764, 0.0676
-0.0126, -19.9764, 0.0671
-0.0125, -19.9764, 0.0671
-0.0129, -19.9764, 0.0671
-0.0123, -19.9764, 0.0670
-0.0122, -19.9763, 0.0671
-0.0126, -19.9764, 0.0676
-0.0126, -19.9763, 0.0671
-0.0125, -19.9762, 0.0671
-0.0126, -19.9763, 0.0672
-0.0127, -19.9764, 0.0671
-0.0126, -19.9762, 0.0675
-0.0125, -19.9763, 0.0675
-0.0124, -19.9763, 0.0667
-0.0125, -19.9764, 0.0670
-0.0125, -19.9763, 0.0668
-0.0125, -19.9761, 0.0674
-0.0126, -19.9763, 0.0671
-0.0126, -19.9763, 0.0671
-0.0125, -19.9763, 0.0674
-0.0127, -19.9762, 0.0668
-0.0126, -19.9762, 0.0671
-0.0123, -19.9763, 0.0673
-0.0123, -19.9764, 0.0669
-0.0125, -19.9762, 0.0670
-0.0124, -19.9761, 0.0671
-0.0123, -19.9762, 0.0668
-0.0125, -19.9762, 0.0670
-0.0124, -19.9761, 0.0676
-0.0122, -19.9761, 0.0672
-0.0122, -19.9762, 0.0671
-0.0125, -19.9763, 0.0673
-0.0121, -19.9761, 0.0673
-0.0122, -19.9761, 0.0672
-0.0121, -19.9761, 0.0669
-0.0120, -19.9763, 0.0672
-0.0119, -19.9761, 0.0671
-0.0124, -19.9763, 0.0670
-0.0120, -19.9760, 0.0670
-0.0117, -19.9759, 0.0672
-0.0123, -19.9760, 0.0673
-0.0122, -19.9761, 0.0670
-0.0118, -19.9760, 0.0667
-0.0121, -19.9761, 0.0672
-0.0118, -19.9761, 0.0671
-0.0121, -19.9761, 0.0674
-0.0121, -19.9761, 0.0673
-0.0123, -19.9761, 0.0672
-0.0119, -19.9760, 0.0670
-0.0121, -19.9761, 0.0676
-0.0119, -19.9760, 0.0676
-0.0115, -19.9760, 0.0674
-0.0119, -19.9760, 0.0673
-0.0120, -19.9760, 0.0674
-0.0114, -19.9759, 0.0674
-0.0119, -19.9760, 0.0672
-0.0118, -19.9760, 0.0678
-0.0125, -19.9762, 0.0673
-0.0119, -19.9760, 0.0675
-0.0121, -19.9761, 0.0676
-0.0121, -19.9759, 0.0680
-0.0120, -19.9760, 0.0679
-0.0122, -19.9761, 0.0676
-0.0119, -19.9760, 0.0674
-0.0121, -19.9760, 0.0674
-0.0119, -19.9760, 0.0673
-0.0120, -19.9759, 0.0677
-0.0122, -19.9761, 0.0673
-0.0121, -19.9761, 0.0675
-0.0121, -19.9761, 0.0673
-0.0121, -19.9760, 0.0681
-0.0124, -19.9761, 0.0676
-0.0122, -19.9761, 0.0678
-0.0120, -19.9761, 0.0678
-0.0124, -19.9761, 0.0678
-0.0122, -19.9759, 0.0678
-0.0123, -19.9760, 0.0676
-0.0123, -19.9759, 0.0679
-0.0122, -19.9760, 0.0677
-0.0123, -19.9759, 0.0677
-0.0126, -19.9761, 0.0677
-0.0124, -19.9760, 0.0675
-0.0125, -19.9761, 0.0673
-0.0127, -19.9761, 0.0678
-0.0125, -19.9760, 0.0681
-0.0124, -19.9761, 0.0675
-0.0125, -19.9760, 0.0673
-0.0125, -19.9761, 0.0673
-0.0126, -19.9761, 0.0678
-0.0121, -19.9760, 0.0675
-0.0120, -19.9759, 0.0678
-0.0121, -19.9758, 0.0672
-0.0122, -19.9758, 0.0674
-0.0125, -19.9759, 0.0679
-0.0127, -19.9761, 0.0677
-0.0126, -19.9761, 0.0676
-0.0124, -19.9761, 0.0675
-0.0125, -19.9760, 0.0670
-0.0127, -19.9759, 0.0677
-0.0124, -19.9759, 0.0678
-0.0128, -19.9759, 0.0678
-0.0125, -19.9761, 0.0672
-0.0123, -19.9760, 0.0675
-0.0123, -19.9761, 0.0677
-0.0124, -19.9761, 0.0670
-0.0124, -19.9762, 0.0670
-0.0126, -19.9761, 0.0674
-0.0127, -19.9762, 0.0675
-0.0129, -19.9760, 0.0677
-0.0124, -19.9760, 0.0672
