0.0003, 19.9997, 0.0002
0.0001, 19.9998, 0.0003
0.0002, 19.9998, -0.0002
0.0004, 19.9994, -0.0000
0.0003, 19.9992, 0.0001
-0.0001, 19.9996, 0.0002
0.0001, 19.9999, 0.0001
-0.0002, 20.0000, -0.0002
-0.0002, 19.9999, 0.0001
-0.0000, 19.9998, -0.0005
-0.0002, 20.0001, 0.0002
-0.0002, 20.0003, -0.0003
-0.0003, 20.0008, 0.0001
-0.0005, 20.0013, -0.0001
-0.0006, 20.0022, 0.0001
-0.0009, 20.0030, 0.0000
-0.0010, 20.0034, 0.0002
-0.0014, 20.0044, 0.0002
-0.0019, 20.0054, 0.0000
-0.0022, 20.0062, 0.0003
-0.0025, 20.0070, -0.0001
-0.0031, 20.0077, -0.0002
-0.0035, 20.0087, -0.0004
-0.0039, 20.0093, -0.0002
-0.0047, 20.0102, -0.0005
-0.0050, 20.0110, -0.0006
-0.0052, 20.0119, -0.0004
-0.0060, 20.0130, -0.0007
-0.0060, 20.0137, -0.0002
-0.0065, 20.0150, -0.0005
-0.0069, 20.0158, -0.0007
-0.0069, 20.0167, -0.0010
-0.0073, 20.0175, -0.0006
-0.0079, 20.0192, -0.0008
-0.0083, 20.0203, -0.0014
-0.0086, 20.0213, -0.0012
-0.0086, 20.0222, -0.0011
-0.0091, 20.0235, -0.0009
-0.0098, 20.0246, -0.0016
-0.0101, 20.0257, -0.0014
-0.0107, 20.0270, -0.0018
-0.0112, 20.0282, -0.0017
-0.0116, 20.0295, -0.0019
-0.0123, 20.0308, -0.0025
-0.0127, 20.0320, -0.0024
-0.0136, 20.0334, -0.0030
-0.0140, 20.0348, -0.0029
-0.0145, 20.0356, -0.0034
-0.0150, 20.0369, -0.0030
-0.0157, 20.0386, -0.0032
-0.0161, 20.0398, -0.0034
-0.0167, 20.0411, -0.0037
-0.0171, 20.0426, -0.0035
-0.0177, 20.0441, -0.0030
-0.0181, 20.0455, -0.0033
-0.0188, 20.0467, -0.0031
-0.0194, 20.0484, -0.0035
-0.0201, 20.0500, -0.0028
-0.0203, 20.0511, -0.0034
-0.0212, 20.0529, -0.0030
-0.0218, 20.0542, -0.0032
-0.0224, 20.0560, -0.0032
-0.0232, 20.0577, -0.0033
-0.0240, 20.0593, -0.0035
-0.0246, 20.0610, -0.0031
-0.0251, 20.0629, -0.0034
-0.0260, 20.0645, -0.0035
-0.0265, 20.0658, -0.0037
-0.0275, 20.0681, -0.0039
-0.0282, 20.0697, -0.0038
-0.0287, 20.0711, -0.0042
-0.0293, 20.0727, -0.0039
-0.0301, 20.0749, -0.0046
-0.0303, 20.0761, -0.0043
-0.0311, 20.0776, -0.0043
-0.0318, 20.0792, -0.0045
-0.0321, 20.0809, -0.0046
-0.0330, 20.0827, -0.0044
-0.0337, 20.0842, -0.0046
-0.0344, 20.0859, -0.0048
-0.0349, 20.0874, -0.0049
-0.0354, 20.0885, -0.0054
-0.0360, 20.0902, -0.0055
-0.0368, 20.0919, -0.0054
-0.0373, 20.0932, -0.0060
-0.0379, 20.0949, -0.0061
-0.0385, 20.0965, -0.0059
-0.0391, 20.0980, -0.0061
-0.0399, 20.1001, -0.0060
-0.0404, 20.1011, -0.0060
-0.0408, 20.1027, -0.0063
-0.0417, 20.1046, -0.0058
