0.15, -2.16, 0.16, 2.15, -0.12, 0.65, -0.02
0.14, -1.49, 0.11, 1.68, -0.11, 0.45, -0.01
0.11, -1.57, 0.11, 1.32, -0.12, 0.29, -0.01
0.09, -0.85, 0.09, 0.76, -0.14, 0.13, -0.01
0.07, -0.97, 0.10, 0.50, -0.14, 0.01, -0.01
-0.01, -0.39, 0.05, 0.12, -0.15, -0.08, -0.01
0.05, -0.55, 0.11, 0.17, -0.14, -0.02, -0.01
-0.01, -0.17, 0.10, 0.12, -0.14, 0.03, -0.01
0.01, 0.42, 0.08, -0.07, -0.14, -0.00, -0.01
0.03, -0.14, 0.11, 0.18, -0.13, 0.03, -0.01
-0.01, 0.01, 0.08, 0.17, -0.13, 0.02, -0.01
-0.01, 0.15, 0.08, 0.24, -0.13, 0.01, -0.01
0.01, 0.16, 0.09, 0.32, -0.13, 0.02, -0.01
0.01, 0.05, 0.09, 0.43, -0.13, 0.02, -0.01
0.01, -0.02, 0.09, 0.54, -0.13, 0.02, -0.01
0.02, 0.04, 0.09, 0.61, -0.13, 0.02, -0.01
0.02, 0.03, 0.10, 0.68, -0.13, 0.01, -0.01
0.02, 0.04, 0.10, 0.76, -0.13, 0.01, -0.01
0.02, 0.02, 0.10, 0.83, -0.13, 0.01, -0.01
0.01, -0.04, 0.08, 0.99, -0.13, 0.02, -0.01
0.00, -0.05, 0.09, 0.98, -0.14, 0.02, -0.01
0.02, 0.14, 0.10, 0.69, -0.14, -0.03, -0.01
0.01, -0.14, 0.07, 1.10, -0.14, 0.04, -0.01
0.02, -0.26, 0.09, 1.23, -0.14, 0.09, -0.01
0.04, -0.64, 0.11, 1.73, -0.14, 0.20, -0.01
0.08, -0.69, 0.11, 1.80, -0.14, 0.19, -0.01
0.05, -1.21, 0.09, 2.41, -0.13, 0.25, -0.01
0.09, -1.01, 0.10, 2.13, -0.14, 0.23, -0.01
0.05, -1.45, 0.13, 2.94, -0.12, 0.39, -0.01
0.11, -1.25, 0.11, 2.78, -0.13, 0.43, -0.01
0.09, -1.76, 0.15, 3.02, -0.13, 0.49, -0.01
0.05, -0.96, 0.11, 2.90, -0.12, 0.44, -0.01
0.03, -1.63, 0.04, 2.89, -0.12, 0.39, -0.01
0.18, -1.56, 0.16, 2.46, -0.14, 0.28, -0.02
0.01, -0.01, 0.02, 1.68, -0.15, 0.14, -0.02
0.02, -0.33, -0.00, 2.06, -0.14, 0.18, -0.02
0.04, -1.07, 0.05, 2.14, -0.14, 0.15, -0.02
0.12, -1.03, 0.13, 1.71, -0.14, 0.04, -0.01
-0.01, 0.43, 0.00, 1.40, -0.15, -0.01, -0.01
0.02, -0.46, -0.01, 1.68, -0.15, 0.02, -0.02
0.12, -1.01, 0.14, 1.88, -0.14, 0.09, -0.02
-0.05, 0.28, -0.00, 1.39, -0.14, 0.09, -0.01
0.08, -0.84, 0.08, 1.96, -0.13, 0.17, -0.02
-0.03, 0.12, 0.04, 1.47, -0.14, 0.12, -0.01
0.07, -0.66, 0.08, 1.94, -0.13, 0.17, -0.02
-0.03, -0.35, 0.06, 1.76, -0.13, 0.14, -0.02
0.02, 0.04, 0.06, 1.53, -0.13, 0.12, -0.01
-0.01, 0.17, 0.07, 1.15, -0.14, 0.07, -0.01
0.02, -0.11, 0.02, 0.96, -0.13, 0.07, -0.01
-0.02, -0.10, 0.07, 0.86, -0.13, 0.06, -0.01
0.00, 0.04, 0.04, 0.65, -0.13, 0.05, -0.01
-0.01, 0.11, 0.07, 0.52, -0.13, 0.04, -0.01
-0.01, -0.03, 0.04, 0.60, -0.13, 0.04, -0.01
0.02, -0.06, 0.08, 0.60, -0.13, 0.05, -0.01
-0.00, -0.10, 0.06, 0.61, -0.13, 0.06, -0.01
0.03, -0.08, 0.08, 0.55, -0.13, 0.05, -0.01
-0.01, -0.08, 0.04, 0.53, -0.13, 0.05, -0.01
0.01, -0.09, 0.06, 0.49, -0.13, 0.06, -0.01
0.02, -0.10, 0.07, 0.48, -0.13, 0.06, -0.01
0.03, -0.06, 0.08, 0.43, -0.13, 0.05, -0.01
