-1.0294, -0.1183, 0.3254, 0.1183, -0.6984, -0.0542
-1.0262, -0.1143, 0.3260, 0.1166, -0.6971, -0.0527
-1.0261, -0.1119, 0.3290, 0.1156, -0.6981, -0.0518
-1.0281, -0.1094, 0.3327, 0.1144, -0.7003, -0.0508
-1.0308, -0.1067, 0.3315, 0.1131, -0.7012, -0.0499
-1.0341, -0.1049, 0.3232, 0.1121, -0.7000, -0.0493
-1.0395, -0.1032, 0.3132, 0.1111, -0.6993, -0.0487
-1.0485, -0.1037, 0.3061, 0.1111, -0.7014, -0.0489
-1.0606, -0.1077, 0.3017, 0.1127, -0.7058, -0.0502
-1.0738, -0.1123, 0.2997, 0.1147, -0.7117, -0.0516
-1.0871, -0.1165, 0.2989, 0.1165, -0.7179, -0.0529
-1.1011, -0.1222, 0.2974, 0.1190, -0.7243, -0.0545
-1.1146, -0.1303, 0.2956, 0.1226, -0.7304, -0.0570
-1.1250, -0.1397, 0.2920, 0.1268, -0.7344, -0.0601
-1.1314, -0.1481, 0.2841, 0.1303, -0.7352, -0.0629
-1.1334, -0.1536, 0.2739, 0.1325, -0.7332, -0.0647
-1.1339, -0.1565, 0.2648, 0.1335, -0.7308, -0.0657
-1.1378, -0.1567, 0.2580, 0.1334, -0.7308, -0.0657
-1.1452, -0.1545, 0.2514, 0.1323, -0.7326, -0.0648
-1.1538, -0.1519, 0.2433, 0.1308, -0.7344, -0.0636
-1.1628, -0.1496, 0.2351, 0.1295, -0.7364, -0.0626
-1.1736, -0.1483, 0.2300, 0.1288, -0.7403, -0.0618
-1.1856, -0.1464, 0.2284, 0.1279, -0.7459, -0.0607
-1.1967, -0.1425, 0.2257, 0.1261, -0.7506, -0.0589
-1.2069, -0.1378, 0.2205, 0.1238, -0.7541, -0.0569
-1.2170, -0.1344, 0.2161, 0.1222, -0.7577, -0.0554
-1.2257, -0.1323, 0.2128, 0.1210, -0.7610, -0.0544
-1.2341, -0.1299, 0.2096, 0.1196, -0.7642, -0.0535
-1.2441, -0.1268, 0.2056, 0.1179, -0.7679, -0.0523
-1.2536, -0.1215, 0.1989, 0.1151, -0.7705, -0.0504
-1.2596, -0.1148, 0.1904, 0.1118, -0.7709, -0.0480
-1.2642, -0.1083, 0.1820, 0.1087, -0.7706, -0.0456
-1.2706, -0.1033, 0.1757, 0.1061, -0.7718, -0.0437
-1.2793, -0.1021, 0.1728, 0.1054, -0.7752, -0.0430
-1.2870, -0.1045, 0.1713, 0.1065, -0.7786, -0.0436
-1.2912, -0.1076, 0.1680, 0.1078, -0.7798, -0.0445
-1.2915, -0.1083, 0.1594, 0.1079, -0.7774, -0.0445
-1.2892, -0.1057, 0.1467, 0.1064, -0.7723, -0.0435
-1.2859, -0.1023, 0.1354, 0.1045, -0.7673, -0.0423
-1.2824, -0.0999, 0.1266, 0.1031, -0.7630, -0.0415
-1.2787, -0.0975, 0.1191, 0.1017, -0.7591, -0.0407
-1.2747, -0.0951, 0.1109, 0.1002, -0.7547, -0.0400
-1.2703, -0.0949, 0.1018, 0.0998, -0.7498, -0.0401
-1.2667, -0.0971, 0.0957, 0.1005, -0.7463, -0.0410
-1.2655, -0.1008, 0.0940, 0.1020, -0.7453, -0.0424
-1.2671, -0.1051, 0.0949, 0.1039, -0.7464, -0.0439
-1.2704, -0.1092, 0.0967, 0.1056, -0.7485, -0.0452
-1.2746, -0.1119, 0.0978, 0.1068, -0.7507, -0.0460
-1.2760, -0.1134, 0.0944, 0.1074, -0.7501, -0.0462
-1.2706, -0.1151, 0.0846, 0.1080, -0.7441, -0.0467
-1.2611, -0.1190, 0.0726, 0.1095, -0.7355, -0.0480
-1.2533, -0.1258, 0.0631, 0.1123, -0.7286, -0.0503
-1.2509, -0.1325, 0.0600, 0.1152, -0.7263, -0.0525
-1.2538, -0.1338, 0.0627, 0.1157, -0.7284, -0.0529
-1.2585, -0.1304, 0.0662, 0.1141, -0.7315, -0.0517
-1.2650, -0.1274, 0.0707, 0.1127, -0.7358, -0.0507
-1.2712, -0.1267, 0.0780, 0.1124, -0.7408, -0.0505
-1.2744, -0.1272, 0.0858, 0.1126, -0.7446, -0.0508
-1.2778, -0.1293, 0.0935, 0.1135, -0.7484, -0.0517
-1.2840, -0.1327, 0.1034, 0.1151, -0.7542, -0.0529
-1.2918, -0.1356, 0.1137, 0.1164, -0.7608, -0.0539
-1.2964, -0.1378, 0.1208, 0.1173, -0.7650, -0.0546
-1.2954, -0.1400, 0.1262, 0.1183, -0.7658, -0.0553
-1.2925, -0.1402, 0.1339, 0.1185, -0.7667, -0.0553
-1.2897, -0.1376, 0.1425, 0.1174, -0.7678, -0.0543
-1.2846, -0.1349, 0.1477, 0.1162, -0.7668, -0.0533
-1.2762, -0.1327, 0.1492, 0.1152, -0.7631, -0.0526
-1.2657, -0.1297, 0.1474, 0.1138, -0.7573, -0.0516
-1.2557, -0.1274, 0.1412, 0.1126, -0.7503, -0.0509
-1.2473, -0.1260, 0.1318, 0.1116, -0.7430, -0.0506
-1.2416, -0.1243, 0.1218, 0.1105, -0.7369, -0.0501
-1.2395, -0.1223, 0.1135, 0.1093, -0.7330, -0.0494
-1.2376, -0.1197, 0.1079, 0.1080, -0.7301, -0.0486
-1.2344, -0.1179, 0.1063, 0.1071, -0.7280, -0.0479
-1.2309, -0.1174, 0.1086, 0.1068, -0.7271, -0.0477
