0.0309, 0.3117, -0.3082, 0.2424, -0.2832, 0.0477, 0.0735
0.0316, 0.3131, -0.3074, 0.2425, -0.2832, 0.0478, 0.0733
0.0336, 0.3139, -0.3053, 0.2438, -0.2831, 0.0480, 0.0730
0.0360, 0.3126, -0.3028, 0.2459, -0.2829, 0.0481, 0.0727
0.0380, 0.3129, -0.3005, 0.2450, -0.2828, 0.0479, 0.0724
0.0392, 0.3158, -0.2990, 0.2401, -0.2828, 0.0472, 0.0722
0.0396, 0.3185, -0.2986, 0.2336, -0.2828, 0.0462, 0.0720
0.0397, 0.3188, -0.2985, 0.2276, -0.2827, 0.0454, 0.0718
0.0396, 0.3162, -0.2989, 0.2239, -0.2824, 0.0450, 0.0716
0.0385, 0.3129, -0.3007, 0.2214, -0.2820, 0.0449, 0.0713
0.0361, 0.3105, -0.3040, 0.2188, -0.2816, 0.0448, 0.0711
0.0340, 0.3082, -0.3069, 0.2166, -0.2810, 0.0449, 0.0709
0.0339, 0.3051, -0.3072, 0.2154, -0.2803, 0.0452, 0.0708
0.0350, 0.3019, -0.3059, 0.2141, -0.2793, 0.0455, 0.0707
0.0352, 0.3002, -0.3055, 0.2111, -0.2784, 0.0455, 0.0705
0.0341, 0.2996, -0.3062, 0.2067, -0.2774, 0.0454, 0.0703
0.0332, 0.2995, -0.3065, 0.2013, -0.2765, 0.0452, 0.0701
0.0328, 0.3005, -0.3060, 0.1943, -0.2755, 0.0448, 0.0700
0.0319, 0.3025, -0.3058, 0.1869, -0.2745, 0.0443, 0.0700
0.0314, 0.3052, -0.3051, 0.1798, -0.2735, 0.0440, 0.0699
0.0316, 0.3080, -0.3034, 0.1730, -0.2724, 0.0437, 0.0698
0.0323, 0.3093, -0.3013, 0.1673, -0.2713, 0.0435, 0.0696
0.0339, 0.3095, -0.2983, 0.1620, -0.2701, 0.0434, 0.0695
0.0362, 0.3100, -0.2944, 0.1554, -0.2690, 0.0431, 0.0695
0.0387, 0.3101, -0.2902, 0.1483, -0.2678, 0.0427, 0.0694
0.0411, 0.3087, -0.2864, 0.1427, -0.2667, 0.0425, 0.0692
0.0432, 0.3064, -0.2832, 0.1381, -0.2656, 0.0424, 0.0690
0.0454, 0.3051, -0.2798, 0.1332, -0.2644, 0.0423, 0.0688
0.0475, 0.3050, -0.2766, 0.1281, -0.2633, 0.0421, 0.0685
0.0487, 0.3059, -0.2742, 0.1226, -0.2623, 0.0419, 0.0682
0.0491, 0.3079, -0.2728, 0.1168, -0.2612, 0.0416, 0.0680
0.0493, 0.3092, -0.2716, 0.1122, -0.2602, 0.0415, 0.0679
0.0493, 0.3097, -0.2708, 0.1091, -0.2591, 0.0416, 0.0677
0.0484, 0.3120, -0.2710, 0.1053, -0.2581, 0.0416, 0.0676
0.0470, 0.3162, -0.2717, 0.1006, -0.2571, 0.0415, 0.0675
0.0448, 0.3204, -0.2733, 0.0960, -0.2561, 0.0414, 0.0674
0.0414, 0.3252, -0.2763, 0.0901, -0.2554, 0.0411, 0.0673
0.0384, 0.3311, -0.2789, 0.0826, -0.2546, 0.0406, 0.0672
