0.0637, -0.0305, 0.1646, 0.1160, -0.5198, -0.1831
0.0640, -0.0295, 0.1649, 0.1153, -0.5207, -0.1803
0.0646, -0.0289, 0.1659, 0.1149, -0.5233, -0.1785
0.0652, -0.0283, 0.1670, 0.1145, -0.5262, -0.1766
0.0648, -0.0277, 0.1666, 0.1139, -0.5252, -0.1748
0.0631, -0.0273, 0.1639, 0.1132, -0.5184, -0.1737
0.0609, -0.0270, 0.1607, 0.1124, -0.5103, -0.1727
0.0592, -0.0272, 0.1584, 0.1122, -0.5044, -0.1730
0.0577, -0.0281, 0.1568, 0.1126, -0.5008, -0.1754
0.0568, -0.0290, 0.1560, 0.1132, -0.4992, -0.1781
0.0560, -0.0299, 0.1556, 0.1138, -0.4985, -0.1802
0.0550, -0.0310, 0.1549, 0.1145, -0.4972, -0.1832
0.0540, -0.0327, 0.1542, 0.1157, -0.4957, -0.1876
0.0529, -0.0347, 0.1530, 0.1171, -0.4930, -0.1932
0.0513, -0.0366, 0.1507, 0.1181, -0.4873, -0.1982
0.0496, -0.0379, 0.1479, 0.1186, -0.4802, -0.2015
0.0482, -0.0386, 0.1454, 0.1187, -0.4741, -0.2033
0.0470, -0.0387, 0.1436, 0.1184, -0.4698, -0.2031
0.0456, -0.0381, 0.1417, 0.1176, -0.4654, -0.2012
0.0439, -0.0374, 0.1393, 0.1165, -0.4598, -0.1987
0.0421, -0.0368, 0.1370, 0.1155, -0.4542, -0.1965
0.0408, -0.0363, 0.1355, 0.1147, -0.4509, -0.1946
0.0400, -0.0357, 0.1350, 0.1140, -0.4502, -0.1923
0.0391, -0.0346, 0.1342, 0.1129, -0.4488, -0.1887
0.0377, -0.0333, 0.1326, 0.1116, -0.4452, -0.1846
0.0365, -0.0324, 0.1313, 0.1105, -0.4421, -0.1814
0.0356, -0.0318, 0.1303, 0.1096, -0.4400, -0.1793
0.0346, -0.0312, 0.1293, 0.1088, -0.4378, -0.1772
0.0334, -0.0304, 0.1280, 0.1078, -0.4349, -0.1748
0.0318, -0.0292, 0.1259, 0.1063, -0.4300, -0.1710
0.0301, -0.0276, 0.1235, 0.1045, -0.4240, -0.1663
0.0284, -0.0262, 0.1210, 0.1029, -0.4180, -0.1617
0.0271, -0.0249, 0.1192, 0.1014, -0.4136, -0.1579
0.0262, -0.0246, 0.1182, 0.1008, -0.4116, -0.1564
0.0256, -0.0250, 0.1177, 0.1010, -0.4106, -0.1573
0.0249, -0.0256, 0.1169, 0.1013, -0.4086, -0.1586
0.0235, -0.0257, 0.1144, 0.1009, -0.4025, -0.1584
0.0215, -0.0251, 0.1108, 0.0997, -0.3933, -0.1562
0.0198, -0.0244, 0.1077, 0.0984, -0.3853, -0.1536
0.0185, -0.0239, 0.1053, 0.0975, -0.3793, -0.1519
0.0176, -0.0234, 0.1033, 0.0967, -0.3743, -0.1504
0.0165, -0.0230, 0.1011, 0.0958, -0.3687, -0.1490
0.0152, -0.0231, 0.0986, 0.0954, -0.3623, -0.1491
0.0144, -0.0237, 0.0970, 0.0955, -0.3581, -0.1507
0.0143, -0.0246, 0.0966, 0.0961, -0.3570, -0.1533
0.0144, -0.0256, 0.0968, 0.0968, -0.3577, -0.1560
0.0145, -0.0264, 0.0973, 0.0975, -0.3588, -0.1583
0.0144, -0.0270, 0.0974, 0.0978, -0.3591, -0.1595
0.0135, -0.0272, 0.0961, 0.0977, -0.3557, -0.1597
0.0120, -0.0276, 0.0931, 0.0974, -0.3477, -0.1603
0.0103, -0.0285, 0.0895, 0.0974, -0.3382, -0.1623
0.0090, -0.0301, 0.0867, 0.0981, -0.3306, -0.1664
0.0085, -0.0316, 0.0857, 0.0991, -0.3277, -0.1705
0.0087, -0.0319, 0.0863, 0.0993, -0.3291, -0.1711
0.0089, -0.0311, 0.0870, 0.0986, -0.3309, -0.1687
0.0091, -0.0304, 0.0879, 0.0981, -0.3333, -0.1667
0.0099, -0.0302, 0.0897, 0.0982, -0.3379, -0.1665
0.0109, -0.0303, 0.0917, 0.0986, -0.3429, -0.1672
0.0119, -0.0308, 0.0937, 0.0992, -0.3478, -0.1689
0.0130, -0.0316, 0.0962, 0.1001, -0.3541, -0.1713
0.0142, -0.0321, 0.0988, 0.1009, -0.3606, -0.1731
0.0149, -0.0326, 0.1004, 0.1013, -0.3647, -0.1743
0.0157, -0.0330, 0.1017, 0.1018, -0.3678, -0.1755
0.0170, -0.0330, 0.1039, 0.1020, -0.3730, -0.1754
0.0185, -0.0323, 0.1063, 0.1017, -0.3789, -0.1733
0.0196, -0.0316, 0.1078, 0.1012, -0.3824, -0.1713
0.0202, -0.0311, 0.1082, 0.1008, -0.3833, -0.1697
0.0204, -0.0305, 0.1078, 0.1002, -0.3818, -0.1678
0.0197, -0.0301, 0.1060, 0.0995, -0.3769, -0.1665
0.0184, -0.0299, 0.1032, 0.0988, -0.3693, -0.1657
0.0168, -0.0296, 0.1001, 0.0980, -0.3611, -0.1647
0.0153, -0.0293, 0.0975, 0.0971, -0.3541, -0.1633
0.0143, -0.0287, 0.0957, 0.0963, -0.3494, -0.1616
0.0142, -0.0283, 0.0952, 0.0959, -0.3481, -0.1603
0.0148, -0.0282, 0.0960, 0.0958, -0.3501, -0.1598
0.0157, -0.0278, 0.0972, 0.0956, -0.3531, -0.1588
0.0166, -0.0274, 0.0985, 0.0953, -0.3563, -0.1574
0.0173, -0.0274, 0.0997, 0.0954, -0.3597, -0.1574
0.0181, -0.0279, 0.1012, 0.0959, -0.3635, -0.1587
0.0189, -0.0284, 0.1030, 0.0965, -0.3682, -0.1603
0.0195, -0.0284, 0.1044, 0.0967, -0.3719, -0.1603
0.0195, -0.0278, 0.1044, 0.0962, -0.3721, -0.1584
0.0188, -0.0271, 0.1031, 0.0954, -0.3688, -0.1562
0.0179, -0.0266, 0.1012, 0.0946, -0.3640, -0.1545
0.0171, -0.0263, 0.0995, 0.0941, -0.3594, -0.1535
0.0169, -0.0267, 0.0987, 0.0942, -0.3573, -0.1543
0.0174, -0.0273, 0.0992, 0.0946, -0.3586, -0.1558
0.0180, -0.0273, 0.1001, 0.0946, -0.3608, -0.1558
0.0185, -0.0274, 0.1007, 0.0947, -0.3625, -0.1557
